"","ID","step","angle","TimeNum","locType","time","mu.x","nu.x","mu.y","nu.y","se.mu.x","se.nu.x","se.mu.y","se.nu.y","speed","x","y","Bottom.Temp","Exposure","Location","Year","TSR","HoD"
"25","31288",10.6244066266726,0.110742721504079,418036.216666667,"p",2017-09-09 04:13:00,1143884.95457341,-28.8530659541221,5065387.77608187,-63.3737343927125,0.994535067255047,13.8334955813778,0.994535067255047,13.8334955813778,69.6328200335947,1143884.95457341,5065387.77608187,-0.908333333333333,"Pre","Carson","2017",7.71666666666667,4
"28","31288",2.57568987454239,-0.465283226604668,418036.716666667,"p",2017-09-09 04:43:00,1143881.41324879,-8.46897490689994,5065377.75924424,-19.3697643301367,0.860929730001235,12.3020323524205,0.860929730001235,12.3020323524205,21.1402768709101,1143881.41324879,5065377.75924424,-0.9,"Pre","Carson","2017",8.21666666666667,4
"32","31288",1.26859874404758,0.85977811174891,418037.216666667,"p",2017-09-09 05:13:00,1143879.55642385,-5.53939521701719,5065375.97420097,-13.0019393154109,0.487031826475437,7.98683291424079,0.487031826475437,7.98683291424079,14.1327748631307,1143879.55642385,5065375.97420097,-0.9,"Pre","Carson","2017",8.71666666666667,5
"35","31288",3.79696957564404,2.30500115972087,418037.716666667,"p",2017-09-09 05:43:00,1143879.62574662,2.94391209723738,5065374.70749772,1.21455075032796,3.8229438918195,17.1058352616877,3.8229438918195,17.1058352616877,3.18461174421354,1143879.62574662,5065374.70749772,-0.915686274509804,"Pre","Carson","2017",9.21666666666667,5
"36","31288",6.26222920271535,0.540798685945342,418038.216666667,"p",2017-09-09 06:13:00,1143882.30125256,8.86342950375255,5065377.40168515,12.3589072856926,0.265329983228432,16.8297088507199,0.265329983228432,16.8297088507199,15.2086479301856,1143882.30125256,5065377.40168515,-0.93921568627451,"Pre","Carson","2017",9.71666666666667,6
"41","31288",5.89830854258611,0.922543963920497,418038.716666667,"p",2017-09-09 06:43:00,1143883.79661524,-4.60670794029459,5065383.48275455,-3.00992722040251,0.130384048104053,8.67838694689284,0.130384048104053,8.67838694689284,5.50285561497784,1143883.79661524,5065383.48275455,-0.94,"Pre","Carson","2017",10.2166666666667,6
"43","31288",4.0572944885643,-2.68807204013876,418039.216666667,"p",2017-09-09 07:13:00,1143880.08127489,-3.71530613044946,5065388.06383409,18.9611422457662,2.75726313579245,15.1842385386953,2.75726313579245,15.1842385386953,19.3217083847971,1143880.08127489,5065388.06383409,-0.927692307692308,"Pre","Carson","2017",10.7166666666667,7
"46","31288",18.7821863922722,-2.06406377365461,418039.716666667,"p",2017-09-09 07:43:00,1143883.75925533,-33.7832885240049,5065386.35091307,-42.7673950652991,0.133416640641263,7.67677666732594,0.133416640641263,7.67677666732594,54.5010152581356,1143883.75925533,5065386.35091307,-0.92,"Pre","Carson","2017",11.2166666666667,7
"49","31288",7.07811702029517,0.186622077629409,418040.216666667,"p",2017-09-09 08:13:00,1143868.71297141,-32.4868935557178,5065375.10903308,-24.601980474211,1.30315002973564,11.9384211686471,1.30315002973564,11.9384211686471,40.7511434950481,1143868.71297141,5065375.10903308,-0.94,"Pre","Carson","2017",11.7166666666667,8
"52","31288",11.5438944197502,-0.337156845247458,418040.716666667,"p",2017-09-09 08:43:00,1143863.92724296,-2.79308041015794,5065369.89400251,-11.2658846642965,0.408656334834051,13.2717293522736,0.408656334834051,13.2717293522736,11.6069572001812,1143863.92724296,5065369.89400251,-0.94,"Pre","Carson","2017",12.2166666666667,8
"55","31288",7.49071261924546,-0.348156589054213,418041.216666667,"p",2017-09-09 09:13:00,1143853.74789619,-31.0950689599862,5065364.44951927,-14.7381456591148,2.74253532338236,14.4635230839516,2.74253532338236,14.4635230839516,34.4109902661284,1143853.74789619,5065364.44951927,-0.94,"Pre","Carson","2017",12.7166666666667,9
"57","31288",6.72961245429045,0.243026825626472,418041.716666667,"p",2017-09-09 09:43:00,1143846.33362629,0.975303088407699,5065363.38210304,8.49770213910334,0.454202597967031,13.1075283711308,0.454202597967031,13.1075283711308,8.55348804635741,1143846.33362629,5065363.38210304,-0.94,"Pre","Carson","2017",13.2166666666667,9
"59","31288",12.7520853330525,0.175643364973822,418042.216666667,"p",2017-09-09 10:13:00,1143840.09919333,-20.3564127904234,5065360.848424,-12.8635732042497,6.61723507214305,20.8891048156689,6.61723507214305,20.8891048156689,24.0801797600268,1143840.09919333,5065360.848424,-0.953827160493827,"Pre","Carson","2017",13.7166666666667,10
"60","31288",6.72965712093331,-0.436297621133265,418042.716666667,"p",2017-09-09 10:43:00,1143829.30615281,-20.5805576453989,5065354.05681473,-11.6682062454629,6.40057809889076,20.9651639631079,6.40057809889076,20.9651639631079,23.6581146751436,1143829.30615281,5065354.05681473,-0.968641975308642,"Pre","Carson","2017",14.2166666666667,10
"62","31288",10.8707885137664,-1.86481715669472,418043.216666667,"p",2017-09-09 11:13:00,1143822.62930343,-2.49896574452686,5065353.21540673,13.1444539216121,2.62253693968264,24.2617332439379,2.62253693968264,24.2617332439379,13.3798915798935,1143822.62930343,5065353.21540673,-0.98,"Pre","Carson","2017",14.7166666666667,11
"63","31288",13.8816314517461,-0.122354567667474,418043.716666667,"p",2017-09-09 11:43:00,1143824.45412171,7.14127078938976,5065363.93193981,26.0199313620024,9.03502075260483,21.9179812026564,9.03502075260483,21.9179812026564,26.9821158653414,1143824.45412171,5065363.93193981,-0.98,"Pre","Carson","2017",15.2166666666667,11
"64","31288",10.8009721294729,-0.0107036703852101,418044.216666667,"p",2017-09-09 12:13:00,1143828.43713762,8.04539482441055,5065377.22988236,25.7565112264565,8.65058957528329,22.1502821652457,8.65058957528329,22.1502821652457,26.9838145642759,1143828.43713762,5065377.22988236,-0.98,"Pre","Carson","2017",15.7166666666667,12
"65","31288",1.71596543293214,-1.39968586690415,418044.716666667,"p",2017-09-09 12:43:00,1143831.64679824,3.36286937479851,5065387.54293611,11.4365849325466,2.22150849649512,21.4494498763954,2.22150849649512,21.4494498763954,11.9207535563533,1143831.64679824,5065387.54293611,-0.98,"Pre","Carson","2017",16.2166666666667,12
"68","31288",5.96306029033767,-0.0945169885059011,418045.216666667,"p",2017-09-09 13:13:00,1143833.34814801,9.26687952814239,5065387.31944935,-3.17109430741088,4.15880992592833,21.4940061412478,4.15880992592833,21.4940061412478,9.79443185159804,1143833.34814801,5065387.31944935,-0.98,"Pre","Carson","2017",16.7166666666667,13
"69","31288",4.28476156440531,0.264263673898856,418045.716666667,"p",2017-09-09 13:43:00,1143839.16073413,12.1010492094961,5065385.98831048,-1.89015285475435,6.98055871689366,19.8753389908198,6.98055871689366,19.8753389908198,12.2477781570774,1143839.16073413,5065385.98831048,-0.98,"Pre","Carson","2017",17.2166666666667,13
"70","31288",2.93635725457025,2.12012406651229,418046.216666667,"p",2017-09-09 14:13:00,1143843.44221478,1.78631901754463,5065386.15595606,4.15155467203921,1.22302902663837,20.7522625272523,1.22302902663837,20.7522625272523,4.51955106480414,1143843.44221478,5065386.15595606,-0.98,"Pre","Carson","2017",17.7166666666667,14
"73","31288",11.9019865575576,2.87370723928132,418046.716666667,"p",2017-09-09 14:43:00,1143841.81229039,3.31308345790597,5065388.59840164,-5.54591604949151,0.671714224949867,8.99052834932408,0.671714224949867,8.99052834932408,6.46016306505166,1143841.81229039,5065388.59840164,-0.98,"Pre","Carson","2017",18.2166666666667,14
"78","31288",12.609638402804,-0.675867106739021,418047.216666667,"p",2017-09-09 15:13:00,1143845.56279043,-0.060125080773172,5065377.30278154,-30.9376422560057,0.321091887160046,7.01134081328244,0.321091887160046,7.01134081328244,30.9377006803339,1143845.56279043,5065377.30278154,-0.98,"Pre","Carson","2017",18.7166666666667,15
"81","31288",15.412727199503,-0.233585953673063,418047.716666667,"p",2017-09-09 15:43:00,1143841.17638731,-15.5598102550773,5065365.48066463,-25.0866640420134,5.38116158463951,21.9690418543914,5.38116158463951,21.9690418543914,29.5203050108032,1143841.17638731,5065365.48066463,-0.970222222222222,"Pre","Carson","2017",19.2166666666667,15
"82","31288",12.626877053689,0.0539523492548639,418048.216666667,"p",2017-09-09 16:13:00,1143832.61576328,-17.0300697222437,5065352.66396162,-25.1586066136918,7.90797698529782,20.5948998540901,7.90797698529782,20.5948998540901,30.3805655228302,1143832.61576328,5065352.66396162,-0.956888888888889,"Pre","Carson","2017",19.7166666666667,16
"83","31288",4.37028821819724,1.61877202763156,418048.716666667,"p",2017-09-09 16:43:00,1143826.17890616,-5.18366875709318,5065341.80095584,-15.5414362637457,2.58389241262093,22.4926832547831,2.58389241262093,22.4926832547831,16.3831212814693,1143826.17890616,5065341.80095584,-0.943555555555555,"Pre","Carson","2017",20.2166666666667,16
"85","31288",2.4749393540044,1.36441877728673,418049.216666667,"p",2017-09-09 17:13:00,1143830.04121702,12.105535492775,5065339.75596833,3.26816018634232,1.39233616630468,16.7532892292827,1.39233616630468,16.7532892292827,12.5389337892194,1143830.04121702,5065339.75596833,-0.956296296296296,"Pre","Carson","2017",20.7166666666667,17
"87","31288",3.22527219565885,1.59151118437818,418049.716666667,"p",2017-09-09 17:43:00,1143831.6229445,-2.89973705864135,5065341.65950792,3.96394666784,6.64332747950905,21.6438397702441,6.64332747950905,21.6438397702441,4.91134891804053,1143831.6229445,5065341.65950792,-0.965434782608696,"Pre","Carson","2017",21.2166666666667,17
"88","31288",4.36053512600873,0.179459587679801,418050.216666667,"p",2017-09-09 18:13:00,1143829.10014108,-6.47095759422456,5065343.66894657,4.06308923490293,7.78699556953771,21.0245190194687,7.78699556953771,21.0245190194687,7.64081057984273,1143829.10014108,5065343.66894657,-0.97195652173913,"Pre","Carson","2017",21.7166666666667,18
"89","31288",22.239705046614,-0.480600552627974,418050.716666667,"p",2017-09-09 18:43:00,1143825.25918069,-9.33988980056392,5065345.73323575,4.23193137131163,1.74278512731777,20.4751263732364,1.74278512731777,20.4751263732364,10.2539155749484,1143825.25918069,5065345.73323575,-0.978478260869565,"Pre","Carson","2017",22.2166666666667,18
"92","31288",8.13356781522524,-2.61027355742946,418051.216666667,"p",2017-09-09 19:13:00,1143812.75597511,-34.7807070919973,5065364.12547136,61.0573110643769,0.836420946653059,13.0183754746896,0.836420946653059,13.0183754746896,70.2687186465741,1143812.75597511,5065364.12547136,-0.98,"Pre","Carson","2017",22.7166666666667,19
"95","31288",21.6281299429218,-0.350672039521362,418051.716666667,"p",2017-09-09 19:43:00,1143820.10638952,49.1795327764179,5065360.64318283,-46.7516884382444,2.54151529603896,14.262534837819,2.54151529603896,14.262534837819,67.8553374166943,1143820.10638952,5065360.64318283,-0.98,"Pre","Carson","2017",23.2166666666667,19
"97","31288",1.92261555572656,-2.33735690265088,418052.216666667,"p",2017-09-09 20:13:00,1143835.28149642,7.15877743610744,5065345.23240299,-10.061229206763,3.76184795014365,16.8673560465178,3.76184795014365,16.8673560465178,12.348134576961,1143835.28149642,5065345.23240299,-0.972765957446808,"Pre","Carson","2017",23.7166666666667,20
"98","31288",2.54990988565084,-0.0867375618117574,418052.716666667,"p",2017-09-09 20:43:00,1143833.359,-12.6844765733162,5065345.211,8.09756927393418,0,15.9268892129003,0,15.9268892129003,15.0488064006808,1143833.359,5065345.211,-0.96,"Pre","Carson","2017",24.2166666666667,20
"102","31288",12.4676221679587,1.35641104858806,418053.216666667,"p",2017-09-09 21:13:00,1143830.81637445,-5.47378971269855,5065345.40360259,7.41545347982817,0.287228132326901,8.68855569125272,0.287228132326901,8.68855569125272,9.21690425958414,1143830.81637445,5065345.40360259,-0.96,"Pre","Carson","2017",24.7166666666667,21
"105","31288",26.2883035021564,-1.05290470459955,418053.716666667,"p",2017-09-09 21:43:00,1143827.25134504,-25.9002147249583,5065333.45654573,-24.3387188754786,1.65063624096892,12.2610276893905,1.65063624096892,12.2610276893905,35.5414456557204,1143827.25134504,5065333.45654573,-0.96,"Pre","Carson","2017",25.2166666666667,21
"107","31288",11.1296425070258,0.0996928086450324,418054.216666667,"p",2017-09-09 22:13:00,1143801.64278554,-51.7714987412028,5065327.51713654,-5.87328988999211,0.553805019840016,16.6340554285478,0.553805019840016,16.6340554285478,52.1035854432519,1143801.64278554,5065327.51713654,-0.978181818181818,"Pre","Carson","2017",25.7166666666667,22
"109","31288",7.94482327534632,-2.90527145036664,418054.716666667,"p",2017-09-09 22:43:00,1143791.10502592,-0.846429798822431,5065323.93599644,-4.85210166240673,4.51054320453756,17.041390788313,4.51054320453756,17.041390788313,4.92537652841534,1143791.10502592,5065323.93599644,-0.969019607843137,"Pre","Carson","2017",26.2166666666667,22
"111","31288",19.1323312093684,0.232949676930698,418055.216666667,"p",2017-09-09 23:13:00,1143797.81974343,28.5173080509621,5065328.18249919,27.6724955368186,1.87021389151081,16.8519761452478,1.87021389151081,16.8519761452478,39.7366816393709,1143797.81974343,5065328.18249919,-0.96,"Pre","Carson","2017",26.7166666666667,23
"113","31288",10.7649470456415,-0.08632810491739,418055.716666667,"p",2017-09-09 23:43:00,1143811.19232929,13.0546721054915,5065341.86533679,12.1924777402391,0.308382878902186,8.74630779243447,0.308382878902186,8.74630779243447,17.862837882826,1143811.19232929,5065341.86533679,-0.96,"Pre","Carson","2017",27.2166666666667,23
"116","31288",10.7072454351394,-3.07687791722027,418056.216666667,"p",2017-09-10 00:13:00,1143819.35228669,13.4708586186152,5065348.88667428,11.2609395891813,0.511761663276959,14.9875681816631,0.511761663276959,14.9875681816631,17.5576989481512,1143819.35228669,5065348.88667428,-0.977777777777778,"Pre","Carson","2017",27.7166666666667,0
"118","31288",24.9730068447476,-0.0201498032814293,418056.716666667,"p",2017-09-10 00:43:00,1143811.70469026,-32.1710561136691,5065341.39271847,-30.3888006900318,7.10619448087371,21.9523005628112,7.10619448087371,21.9523005628112,44.2544467691928,1143811.70469026,5065341.39271847,-0.98,"Pre","Carson","2017",28.2166666666667,0
"119","31288",21.0287469043269,0.00420313331184907,418057.216666667,"p",2017-09-10 01:13:00,1143793.51930153,-37.1427335176384,5065324.27714931,-34.9536287272699,8.40321367097136,21.2769006201561,8.40321367097136,21.2769006201561,51.0033216013048,1143793.51930153,5065324.27714931,-0.98,"Pre","Carson","2017",28.7166666666667,1
"120","31288",6.90538576272837,3.13730379319993,418057.716666667,"p",2017-09-10 01:43:00,1143778.26684202,-17.841569980168,5065309.80059326,-17.4953078111927,2.55943353107675,22.6347873857918,2.55943353107675,22.6347873857918,24.9881454847216,1143778.26684202,5065309.80059326,-0.98,"Pre","Carson","2017",29.2166666666667,1
"122","31288",37.5262013092921,0.067004451900968,418058.216666667,"p",2017-09-10 02:13:00,1143783.29576211,38.4418846748494,5065314.53285648,40.7815786309572,0.764591394144611,16.251981417661,0.764591394144611,16.251981417661,56.0438725730777,1143783.29576211,5065314.53285648,-0.98,"Pre","Carson","2017",29.7166666666667,2
"125","31288",15.3187984327375,-0.256195088859754,418058.716666667,"p",2017-09-10 02:43:00,1143808.84144409,40.8802199343683,5065342.02165269,36.7635607748773,1.68439900261191,19.2322073616109,1.68439900261191,19.2322073616109,54.9795578622675,1143808.84144409,5065342.02165269,-0.98,"Pre","Carson","2017",30.2166666666667,2
"126","31288",5.80745554429749,-2.56688783682584,418059.216666667,"p",2017-09-10 03:13:00,1143821.77275241,12.1279045224025,5065350.23425584,1.65263372078854,2.68890312209272,18.9028331209901,2.68890312209272,18.9028331209901,12.239986369257,1143821.77275241,5065350.23425584,-0.98,"Pre","Carson","2017",30.7166666666667,3
"128","31288",15.2329223961442,-0.339695344885885,418059.716666667,"p",2017-09-10 03:43:00,1143819.35038906,-17.2559612125017,5065344.95612211,-19.1520859545428,6.41890177522604,23.1780995769714,6.41890177522604,23.1780995769714,25.7792667424339,1143819.35038906,5065344.95612211,-0.984,"Pre","Carson","2017",31.2166666666667,3
"129","31288",15.8418275565779,-0.00720767554715573,418060.216666667,"p",2017-09-10 04:13:00,1143808.74663643,-23.1288752769294,5065334.01983595,-23.198774404232,9.90770407309383,21.853095890514,9.90770407309383,21.853095890514,32.7586325330317,1143808.74663643,5065334.01983595,-0.989714285714286,"Pre","Carson","2017",31.7166666666667,4
"130","31288",9.26199073787797,0.144402344232965,418060.716666667,"p",2017-09-10 04:43:00,1143797.63733138,-19.7259514045287,5065322.72617217,-20.8981348322841,7.11489283123787,22.9444677427915,7.11489283123787,22.9444677427915,28.7375224798895,1143797.63733138,5065322.72617217,-0.995428571428571,"Pre","Carson","2017",32.2166666666667,4
"132","31288",4.08891639790084,2.08086149529451,418061.216666667,"p",2017-09-10 05:13:00,1143792.15999247,2.22231947514816,5065315.25735494,-5.93457297899814,2.03550976416228,21.1579134131889,2.03550976416228,21.1579134131889,6.33702298344243,1143792.15999247,5065315.25735494,-1,"Pre","Carson","2017",32.7166666666667,5
"133","31288",0.32857486476842,-2.35009862579005,418061.716666667,"p",2017-09-10 05:43:00,1143796.21816674,8.61562822772676,5065314.75689625,1.15518956373669,3.84452857968308,18.6703213684178,3.84452857968308,18.6703213684178,8.69272757462054,1143796.21816674,5065314.75689625,-1,"Pre","Carson","2017",33.2166666666667,5
"135","31288",1.58343793374193,-0.324869221297595,418062.216666667,"p",2017-09-10 06:13:00,1143795.96037643,-8.54447818180859,5065314.55316702,-2.05359391686063,2.53440328282616,13.9185164439318,2.53440328282616,13.9185164439318,8.78779582004327,1143795.96037643,5065314.55316702,-1,"Pre","Carson","2017",33.7166666666667,6
"138","31288",1.78575675964685,2.65435971338324,418062.716666667,"p",2017-09-10 06:43:00,1143794.46966607,2.45499612737267,5065314.01925849,-0.410916068540878,1.75214154679352,18.4408730812833,1.75214154679352,18.4408730812833,2.48914804718399,1143794.46966607,5065314.01925849,-0.996981132075472,"Pre","Carson","2017",34.2166666666667,6
"139","31288",10.7974242576306,0.197598041930987,418063.216666667,"p",2017-09-10 07:13:00,1143796.23711654,4.87921513244848,5065313.7642172,-0.357548366502823,3.1509046320065,18.044173574869,3.1509046320065,18.044173574869,4.89229814536104,1143796.23711654,5065313.7642172,-0.985660377358491,"Pre","Carson","2017",34.7166666666667,7
"142","31288",28.95305085458,0.00285968189745552,418063.716666667,"p",2017-09-10 07:43:00,1143807.01863352,64.8299303698425,5065314.35010293,4.1693565794436,2.11317296973059,16.0035214874727,2.11317296973059,16.0035214874727,64.9638623085572,1143807.01863352,5065314.35010293,-0.98,"Pre","Carson","2017",35.2166666666667,7
"144","31288",5.84658260783266,0.0301718352495097,418064.216666667,"p",2017-09-10 08:13:00,1143835.92441851,13.1126146805625,5065316.00381035,-1.09802019645174,0.159687194226713,5.27451419563925,0.159687194226713,5.27451419563925,13.1585072144495,1143835.92441851,5065316.00381035,-0.98,"Pre","Carson","2017",35.7166666666667,8
"147","31288",1.38678448739934,1.3223150601693,418064.716666667,"p",2017-09-10 08:43:00,1143841.74872592,-22.9424254074276,5065316.51368424,8.8624507421769,0.604483250388297,11.8269438148661,0.604483250388297,11.8269438148661,24.5946725274579,1143841.74872592,5065316.51368424,-0.98,"Pre","Carson","2017",36.2166666666667,8
"150","31288",7.27526250298169,-0.611749965860127,418065.216666667,"p",2017-09-10 09:13:00,1143841.97125592,9.17246665393622,5065317.88249819,3.58435928762331,4.15104806043004,17.0001529404885,4.15104806043004,17.0001529404885,9.84793257594422,1143841.97125592,5065317.88249819,-0.98,"Pre","Carson","2017",36.7166666666667,9
"152","31288",15.7559970318673,0.530101938668535,418065.716666667,"p",2017-09-10 09:43:00,1143847.05100741,9.04889667431021,5065323.0907195,21.9486345363346,1.11561642153565,23.5402166515094,1.11561642153565,23.5402166515094,23.7407895621001,1143847.05100741,5065323.0907195,-0.98,"Pre","Carson","2017",37.2166666666667,9
"153","31288",18.619290683111,0.0711782244345496,418066.216666667,"p",2017-09-10 10:13:00,1143850.83923208,6.70683216262362,5065338.38453512,35.5006590508635,8.82630726861466,22.8116110785714,8.82630726861466,22.8116110785714,36.1286367124925,1143850.83923208,5065338.38453512,-0.98,"Pre","Carson","2017",37.7166666666667,10
"154","31288",17.6030135853069,0.0105172778293392,418066.716666667,"p",2017-09-10 10:43:00,1143854.01921847,6.07721161877668,5065356.73026138,36.8594312466088,10.4017306252373,22.3104885647984,10.4017306252373,22.3104885647984,37.3570632261541,1143854.01921847,5065356.73026138,-0.98,"Pre","Carson","2017",38.2166666666667,10
"155","31288",9.31885325681418,-0.00103155985639347,418067.216666667,"p",2017-09-10 11:13:00,1143856.84305644,4.9667888297976,5065374.10530171,30.7581543230738,6.37319386179332,23.4429733609028,6.37319386179332,23.4429733609028,31.1565891689354,1143856.84305644,5065374.10530171,-0.98,"Pre","Carson","2017",38.7166666666667,11
"157","31288",1.39381859491816,2.66843821990152,418067.716666667,"p",2017-09-10 11:43:00,1143858.34745471,0.267505276712105,5065383.3019213,1.85085910599055,0.172046505340853,10.0651676588122,0.172046505340853,10.0651676588122,1.8700905067127,1143858.34745471,5065383.3019213,-0.98,"Pre","Carson","2017",39.2166666666667,11
"160","31288",5.58571875638105,0.144560964485413,418068.216666667,"p",2017-09-10 12:13:00,1143857.52033628,-4.03980763245912,5065382.18004548,-7.27903184803099,2.49921987828202,22.74959340296,2.49921987828202,22.74959340296,8.32492344420803,1143857.52033628,5065382.18004548,-0.98,"Pre","Carson","2017",39.7166666666667,12
"161","31288",6.54062675010977,0.00182446933669578,418068.716666667,"p",2017-09-10 12:43:00,1143854.8879109,-5.96399810677777,5065377.25352635,-11.2943781636557,9.09559233914977,22.4667999501487,9.09559233914977,22.4667999501487,12.7723236539524,1143854.8879109,5065377.25352635,-0.98,"Pre","Carson","2017",40.2166666666667,12
"162","31288",5.92190718697263,-0.0372499000930899,418069.216666667,"p",2017-09-10 13:13:00,1143851.81598857,-6.18706899857309,5065371.47917864,-11.42128933397,9.78325610418127,22.2292127615892,9.78325610418127,22.2292127615892,12.9894446703222,1143851.81598857,5065371.47917864,-0.98,"Pre","Carson","2017",40.7166666666667,13
"163","31288",3.89084684790145,-0.992634515545839,418069.716666667,"p",2017-09-10 13:43:00,1143848.84188661,-5.48607466770607,5065366.3582703,-8.10185297253105,4.67981837254396,23.2712633950115,4.67981837254396,23.2712633950115,9.78453048685303,1143848.84188661,5065366.3582703,-0.98,"Pre","Carson","2017",41.2166666666667,13
"167","31288",16.4994182791564,0.166932791119752,418070.216666667,"p",2017-09-10 14:13:00,1143844.95629846,-28.3327640472256,5065366.1560477,18.6375319386627,0.629046898092662,12.0791887144791,0.629046898092662,12.0791887144791,33.9131702340024,1143844.95629846,5065366.1560477,-0.98,"Pre","Carson","2017",41.7166666666667,14
"169","31288",7.12862021495942,0.807269760466664,418070.716666667,"p",2017-09-10 14:43:00,1143828.8507153,-20.8332122537592,5065362.57261437,-33.9144978419442,1.77251234128285,13.4110775107744,1.77251234128285,13.4110775107744,39.8022096959631,1143828.8507153,5065362.57261437,-0.98,"Pre","Carson","2017",42.2166666666667,14
"173","31288",1.94223293469105,0.089309333239505,418071.216666667,"p",2017-09-10 15:13:00,1143825.15757011,-2.40412855666522,5065356.47524569,-3.66225183062073,2.26658333180141,17.7691277219789,2.26658333180141,17.7691277219789,4.3808586587401,1143825.15757011,5065356.47524569,-0.98,"Pre","Carson","2017",42.7166666666667,15
"174","31288",1.88464814713696,2.03122391226729,418071.716666667,"p",2017-09-10 15:43:00,1143824.30353112,0.557197750324699,5065354.73085864,-2.11312271704077,0.698355210476732,21.1266443147037,0.698355210476732,21.1266443147037,2.18535053257839,1143824.30353112,5065354.73085864,-0.98,"Pre","Carson","2017",43.2166666666667,15
"176","31288",2.99883768174308,0.211747968893304,418072.216666667,"p",2017-09-10 16:13:00,1143826.18815436,5.59404532141263,5065354.74054664,1.2105647879561,7.81682800117797,22.8004495569715,7.81682800117797,22.8004495569715,5.72353126695904,1143826.18815436,5065354.74054664,-0.98,"Pre","Carson","2017",43.7166666666667,16
"177","31288",1.91344706593819,-0.427881263518704,418072.716666667,"p",2017-09-10 16:43:00,1143829.11673453,5.58571170876184,5065355.38587263,0.94299058209962,10.0019048185833,21.9550130949631,10.0019048185833,21.9550130949631,5.66475123296051,1143829.11673453,5065355.38587263,-0.98,"Pre","Carson","2017",44.2166666666667,16
"178","31288",7.66553691990578,-1.97406296032976,418073.216666667,"p",2017-09-10 17:13:00,1143830.98774799,0.427065003677146,5065354.98513792,-3.90020035354406,5.94878979289065,23.5196619873671,5.94878979289065,23.5196619873671,3.92351211482149,1143830.98774799,5065354.98513792,-0.98,"Pre","Carson","2017",44.7166666666667,17
"180","31288",17.5354428470643,-0.101936916643426,418073.716666667,"p",2017-09-10 17:43:00,1143826.56968909,-19.4060498261284,5065348.72085729,-22.4467801700425,4.21176922444713,23.4746970161491,4.21176922444713,23.4746970161491,29.6724233903534,1143826.56968909,5065348.72085729,-0.98,"Pre","Carson","2017",45.2166666666667,17
"181","31288",16.2811919804711,0.119940615784514,418074.216666667,"p",2017-09-10 18:13:00,1143815.05731494,-23.7475371421744,5065335.49372619,-28.3047206272368,8.79851692048154,21.1034333699519,8.79851692048154,21.1034333699519,36.9472966548959,1143815.05731494,5065335.49372619,-0.98,"Pre","Carson","2017",45.7166666666667,18
"182","31288",13.2543047113733,1.65438355444119,418074.716666667,"p",2017-09-10 18:43:00,1143805.91464023,-7.82834953745915,5065322.02195157,-23.6420411776601,5.91931583884489,22.5470197587176,5.91931583884489,22.5470197587176,24.9044005654987,1143805.91464023,5065322.02195157,-0.98,"Pre","Carson","2017",46.2166666666667,18
"184","31288",26.2156114302401,0.572822126405092,418075.216666667,"p",2017-09-10 19:13:00,1143817.46495431,59.7889212349103,5065315.52065647,0.219043186848204,2.5807363290348,16.4804732941745,2.5807363290348,16.4804732941745,59.7893224777804,1143817.46495431,5065315.52065647,-0.98,"Pre","Carson","2017",46.7166666666667,19
"186","31288",2.79197190794465,-0.202601231704887,418075.716666667,"p",2017-09-10 19:43:00,1143843.63314999,14.6630818145245,5065317.09666974,0.272892830162262,0.121655250605964,6.65394619755826,0.121655250605964,6.65394619755826,14.6656209822902,1143843.63314999,5065317.09666974,-0.98,"Pre","Carson","2017",47.2166666666667,19
"189","31288",1.53445107630705,0.176745994429848,418076.216666667,"p",2017-09-10 20:13:00,1143846.39684336,3.70001664907565,5065316.70030367,-0.238816263957192,2.97067332434921,18.9372622097282,2.97067332434921,18.9372622097282,3.70771579430887,1143846.39684336,5065316.70030367,-0.98,"Pre","Carson","2017",47.7166666666667,20
"190","31288",0.462285066039396,0.131628108446873,418076.716666667,"p",2017-09-10 20:43:00,1143847.93039198,2.25016591230505,5065316.75292256,0.22198947279918,2.87739465489182,18.9298890646512,2.87739465489182,18.9298890646512,2.26108955128568,1143847.93039198,5065316.75292256,-0.98,"Pre","Carson","2017",48.2166666666667,20
"193","31288",0.195018875609815,1.0460626840579,418077.216666667,"p",2017-09-10 21:13:00,1143848.38632791,0.213653717498314,5065316.82927641,0.295891619058421,2.46150360552245,16.0003343715061,2.46150360552245,16.0003343715061,0.364965424704674,1143848.38632791,5065316.82927641,-0.98,"Pre","Carson","2017",48.7166666666667,21
"195","31288",1.15751133372347,0.236875668365509,418077.716666667,"p",2017-09-10 21:43:00,1143848.45481027,0.146740668965591,5065317.01187578,0.440583845115715,0.452658811910251,8.70005172398417,0.452658811910251,8.70005172398417,0.464378023279976,1143848.45481027,5065317.01187578,-0.98,"Pre","Carson","2017",49.2166666666667,21
"197","31288",0.328596636246641,3.11458364242118,418078.216666667,"p",2017-09-10 22:13:00,1143848.59559787,0.252196175422893,5065318.16079324,2.94330561180189,1.15866302262565,15.123528027547,1.15866302262565,15.123528027547,2.95409052592544,1143848.59559787,5065318.16079324,-0.98,"Pre","Carson","2017",49.7166666666667,22
